substation,zone,technology,capacity_mw,curtailment_pct,curtailed_mwh,total_mwh,delivered_mwh,curtailed_hours,binding_branch,n_sensitive_branches
LLDO,aberthaw-and-cardiff-east,Wind,30,53.28,40414,75855,35441,8892,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,Wind,50,62.66,79216,126425,47208,10748,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,BESS,5,41.64,8412,20203,11791,7054,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,BESS,10,46.84,18926,40406,21480,8109,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,BESS,20,54.5,44047,80812,36766,9752,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,BESS,30,61.93,75067,121219,46152,11103,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,BESS,50,69.76,140939,202031,61092,12056,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,PV,5,66.57,3704,5564,1860,5296,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,PV,10,73.44,8173,11128,2955,5841,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,PV,20,80.57,17932,22257,4325,6381,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,PV,30,84.33,28155,33385,5231,6660,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,PV,50,88.35,49159,55642,6483,6993,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,Wind,5,39.83,5035,12642,7607,6296,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,Wind,10,43.46,10988,25285,14297,6951,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,Wind,20,48.7,24630,50570,25940,7911,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,Wind,30,53.08,40267,75855,35588,8788,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,Wind,50,61.84,78187,126425,48237,10563,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,BESS,5,41.65,8414,20203,11789,7052,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,BESS,10,46.83,18921,40406,21486,8101,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,BESS,20,54.46,44007,80812,36806,9741,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,BESS,30,61.27,74270,121219,46948,11097,CARW1_#110->CARW3_#1T0,39
PENA,aberthaw-and-cardiff-east,BESS,50,69.36,140119,202031,61912,12043,CARW1_#110->CARW3_#1T0,39
SMOR,aberthaw-and-cardiff-east,PV,5,0.85,47,5564,5517,42,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,PV,10,1.34,149,11128,10979,63,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,PV,20,1.97,438,22257,21819,94,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,PV,30,5.76,1924,33385,31461,829,BRHI3_#6L5->SMOR3_#5L5,43
SMOR,aberthaw-and-cardiff-east,PV,50,22.24,12375,55642,43267,2300,BRHI3_#6L5->SMOR3_#5L5,43
SMOR,aberthaw-and-cardiff-east,Wind,5,0.1,12,12642,12630,20,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,Wind,10,0.11,28,25285,25257,24,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,Wind,20,0.16,80,50570,50490,44,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,Wind,30,4.14,3143,75855,72712,1904,BRHI3_#6L5->SMOR3_#5L5,43
SMOR,aberthaw-and-cardiff-east,Wind,50,22.51,28459,126425,97966,5268,BRHI3_#6L5->SMOR3_#5L5,43
SMOR,aberthaw-and-cardiff-east,BESS,5,0.11,21,20203,20182,23,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,BESS,10,0.15,61,40406,40345,38,51L7074P26->51L7074P65,43
SMOR,aberthaw-and-cardiff-east,BESS,20,1.07,868,80812,79944,2233,BRHI3_#6L5->SMOR3_#5L5,43
SMOR,aberthaw-and-cardiff-east,BESS,30,19.24,23328,121219,97890,4771,BRHI3_#6L5->SMOR3_#5L5,43
SMOR,aberthaw-and-cardiff-east,BESS,50,35.71,72152,202031,129879,5002,BRHI3_#6L5->SMOR3_#5L5,43
TRGF,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,1,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,PV,10,0.47,52,11128,11076,53,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,PV,20,1.71,382,22257,21875,120,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,PV,30,2.57,860,33385,32526,176,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,PV,50,10.66,5929,55642,49713,1379,TRGF3_#1L5->TRGF3_4L9,43
TRGF,aberthaw-and-cardiff-east,Wind,5,0.0,0,12642,12642,1,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,Wind,10,0.02,4,25285,25281,7,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,Wind,20,0.14,71,50570,50499,49,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,Wind,30,0.64,487,75855,75368,313,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,Wind,50,11.87,15007,126425,111418,3560,TRGF3_#1L5->TRGF3_4L9,43
TRGF,aberthaw-and-cardiff-east,BESS,5,0.01,1,20203,20202,1,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,BESS,10,0.07,29,40406,40378,24,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,BESS,20,1.12,904,80812,79908,334,COWB3_1L5->COWB3_2L9,43
TRGF,aberthaw-and-cardiff-east,BESS,30,7.52,9119,121219,112100,4963,TRGF3_#1L5->TRGF3_4L9,43
TRGF,aberthaw-and-cardiff-east,BESS,50,28.97,58537,202031,143494,5051,56L7752P13->56L7752P30,43
TRPK,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,26
TRPK,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,0,None,26
TRPK,aberthaw-and-cardiff-east,PV,20,0.0,0,22257,22257,0,None,26
TRPK,aberthaw-and-cardiff-east,PV,30,0.0,0,33385,33385,0,None,26
TRPK,aberthaw-and-cardiff-east,PV,50,0.01,7,55642,55636,5,CARC3_#7L5->TRPK3_#5L5,26
TRPK,aberthaw-and-cardiff-east,Wind,5,0.0,0,12642,12642,0,None,26
TRPK,aberthaw-and-cardiff-east,Wind,10,0.0,0,25285,25285,0,None,26
TRPK,aberthaw-and-cardiff-east,Wind,20,0.0,0,50570,50570,0,None,26
TRPK,aberthaw-and-cardiff-east,Wind,30,0.0,0,75855,75855,0,None,26
TRPK,aberthaw-and-cardiff-east,Wind,50,0.01,7,126425,126417,6,CARC3_#7L5->TRPK3_#5L5,26
TRPK,aberthaw-and-cardiff-east,BESS,5,0.0,0,20203,20203,0,None,26
TRPK,aberthaw-and-cardiff-east,BESS,10,0.0,0,40406,40406,0,None,26
TRPK,aberthaw-and-cardiff-east,BESS,20,0.0,0,80812,80812,0,None,26
TRPK,aberthaw-and-cardiff-east,BESS,30,0.0,0,121219,121219,0,None,26
TRPK,aberthaw-and-cardiff-east,BESS,50,0.28,571,202031,201460,124,CARC3_#7L5->TRPK3_#5L5,26
WHTN,aberthaw-and-cardiff-east,PV,5,1.59,89,5564,5476,73,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,PV,10,2.29,255,11128,10873,113,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,PV,20,3.34,743,22257,21514,188,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,PV,30,4.55,1518,33385,31867,382,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,PV,50,16.68,9281,55642,46361,1884,WHTN3_#1L5->WHTN3_5L9,43
WHTN,aberthaw-and-cardiff-east,Wind,5,0.12,16,12642,12627,31,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,Wind,10,0.2,51,25285,25234,54,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,Wind,20,0.49,250,50570,50320,159,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,Wind,30,2.94,2231,75855,73624,1514,WHTN3_#1L5->WHTN3_5L9,43
WHTN,aberthaw-and-cardiff-east,Wind,50,19.74,24956,126425,101468,4846,WHTN3_#1L5->WHTN3_5L9,43
WHTN,aberthaw-and-cardiff-east,BESS,5,0.19,38,20203,20165,51,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,BESS,10,0.41,164,40406,40242,126,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,BESS,20,1.99,1609,80812,79203,428,51L7074P26->51L7074P65,43
WHTN,aberthaw-and-cardiff-east,BESS,30,17.07,20695,121219,100523,5044,WHTN3_#1L5->WHTN3_5L9,43
WHTN,aberthaw-and-cardiff-east,BESS,50,34.88,70472,202031,131559,5398,51L7074P26->51L7074P65,43
WOOD,aberthaw-and-cardiff-east,PV,5,74.2,4129,5564,1435,5890,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,PV,10,81.26,9043,11128,2085,6413,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,PV,20,87.25,19419,22257,2838,6875,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,PV,30,90.01,30051,33385,3334,7147,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,PV,50,92.83,51653,55642,3990,7419,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,Wind,5,42.94,5429,12642,7214,6903,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,Wind,10,48.38,12233,25285,13052,7930,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,Wind,20,58.54,29601,50570,20968,10023,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,Wind,30,66.86,50715,75855,25139,11440,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,Wind,50,76.66,96912,126425,29513,12951,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,BESS,5,46.51,9396,20203,10807,8108,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,BESS,10,54.98,22216,40406,18191,9932,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,BESS,20,67.0,54145,80812,26668,11714,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,BESS,30,72.48,87855,121219,33364,12699,CARW1_#110->CARW3_#1T0,33
WOOD,aberthaw-and-cardiff-east,BESS,50,79.67,160951,202031,41080,16903,WOOD3_#4L5->CARC3_#8L5,33
BRAW,pembroke,PV,5,8.51,474,5564,5091,2673,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,PV,10,35.05,3901,11128,7228,6208,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,PV,20,65.3,14535,22257,7722,7709,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,PV,30,76.51,25545,33385,7841,8090,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,PV,50,85.72,47697,55642,7945,8371,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,Wind,5,43.57,5508,12642,7135,7739,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,Wind,10,62.44,15787,25285,9498,10627,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,Wind,20,77.7,39291,50570,11279,12885,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,Wind,30,84.1,63795,75855,12060,13809,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,Wind,50,89.86,113600,126425,12824,14761,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,BESS,5,54.23,10956,20203,9247,9116,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,BESS,10,67.45,27255,40406,13151,13870,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,BESS,20,81.58,65929,80812,14883,17091,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,BESS,30,87.61,106196,121219,15023,17568,BRAW3_1L5->HAVE3_6L5,40
BRAW,pembroke,BESS,50,92.56,187008,202031,15023,17568,BRAW3_1L5->HAVE3_6L5,40
BROF,pembroke,PV,5,0.59,33,5564,5531,165,STFL3_1L3->60L5493P66,29
BROF,pembroke,PV,10,4.06,451,11128,10677,800,60L117P468->HAVE3_8L5,29
BROF,pembroke,PV,20,26.24,5841,22257,16416,3330,STFL3_1L3->60L5493P66,29
BROF,pembroke,PV,30,44.32,14797,33385,18588,4823,STFL3_1L3->60L5493P66,29
BROF,pembroke,PV,50,63.6,35387,55642,20255,6206,STFL3_1L3->60L5493P66,29
BROF,pembroke,Wind,5,6.36,804,12642,11839,1536,STFL3_1L3->60L5493P66,29
BROF,pembroke,Wind,10,17.24,4358,25285,20927,4087,STFL3_1L3->60L5493P66,29
BROF,pembroke,Wind,20,41.75,21114,50570,29456,8207,STFL3_1L3->60L5493P66,29
BROF,pembroke,Wind,30,56.27,42685,75855,33170,10154,STFL3_1L3->60L5493P66,29
BROF,pembroke,Wind,50,70.95,89696,126425,36729,12161,STFL3_1L3->60L5493P66,29
BROF,pembroke,BESS,5,17.27,3490,20203,16713,3381,STFL3_1L3->60L5493P66,29
BROF,pembroke,BESS,10,36.16,14609,40406,25797,6165,STFL3_1L3->60L5493P66,29
BROF,pembroke,BESS,20,52.57,42481,80812,38331,9262,STFL3_1L3->60L5493P66,29
BROF,pembroke,BESS,30,62.75,76067,121219,45152,15222,STFL3_1L3->60L5493P66,29
BROF,pembroke,BESS,50,77.04,155648,202031,46383,17549,STFL3_1L3->60L5493P66,29
FENT,pembroke,PV,5,0.13,7,5564,5557,88,STFL3_1L3->60L5493P66,30
FENT,pembroke,PV,10,0.13,14,11128,11114,91,STFL3_1L3->60L5493P66,30
FENT,pembroke,PV,20,0.14,31,22257,22226,96,STFL3_1L3->60L5493P66,30
FENT,pembroke,PV,30,0.15,51,33385,33335,109,STFL3_1L3->60L5493P66,30
FENT,pembroke,PV,50,0.18,100,55642,55542,119,STFL3_1L3->60L5493P66,30
FENT,pembroke,Wind,5,1.59,201,12642,12441,398,STFL3_1L3->60L5493P66,30
FENT,pembroke,Wind,10,1.84,465,25285,24820,468,STFL3_1L3->60L5493P66,30
FENT,pembroke,Wind,20,2.56,1297,50570,49273,647,STFL3_1L3->60L5493P66,30
FENT,pembroke,Wind,30,3.59,2721,75855,73134,910,STFL3_1L3->60L5493P66,30
FENT,pembroke,Wind,50,7.45,9420,126425,117005,2139,STFL3_1L3->60L5493P66,30
FENT,pembroke,BESS,5,4.17,842,20203,19361,535,STFL3_1L3->60L5493P66,30
FENT,pembroke,BESS,10,5.07,2049,40406,38358,713,STFL3_1L3->60L5493P66,30
FENT,pembroke,BESS,20,7.35,5937,80812,74876,1188,STFL3_1L3->60L5493P66,30
FENT,pembroke,BESS,30,10.16,12318,121219,108901,1804,STFL3_1L3->60L5493P66,30
FENT,pembroke,BESS,50,21.36,43152,202031,158879,4988,STFL3_1L3->60L5493P66,30
FISH,pembroke,PV,5,4.31,240,5564,5324,1634,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,PV,10,11.68,1300,11128,9829,3365,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,PV,20,43.24,9624,22257,12633,6730,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,PV,30,60.84,20311,33385,13074,7543,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,PV,50,76.0,42290,55642,13353,8069,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,Wind,5,30.85,3900,12642,8743,5584,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,Wind,10,47.92,12116,25285,13169,8434,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,Wind,20,66.42,33586,50570,16983,11204,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,Wind,30,75.29,57108,75855,18746,12528,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,Wind,50,83.8,105938,126425,20486,13765,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,BESS,5,43.55,8798,20203,11405,7225,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,BESS,10,57.26,23137,40406,17269,9897,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,BESS,20,70.98,57364,80812,23449,15494,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,BESS,30,79.34,96172,121219,25047,16780,BRAW3_1L5->HAVE3_6L5,40
FISH,pembroke,BESS,50,87.33,176429,202031,25602,17568,BRAW3_1L5->HAVE3_6L5,40
Golden Hill,pembroke,PV,5,0.05,3,5564,5562,3,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,PV,10,0.06,7,11128,11122,3,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,PV,20,0.12,26,22257,22231,14,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,PV,30,0.32,107,33385,33279,43,NEYL3_1L5->WSFM3T,22
Golden Hill,pembroke,PV,50,4.1,2283,55642,53359,679,NEYL3_1L5->WSFM3T,22
Golden Hill,pembroke,Wind,5,0.02,2,12642,12640,2,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,Wind,10,0.02,4,25285,25281,2,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,Wind,20,0.02,8,50570,50561,2,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,Wind,30,0.97,735,75855,75120,581,NEYL3_1L5->WSFM3T,22
Golden Hill,pembroke,Wind,50,11.34,14333,126425,112092,2860,NEYL3_1L5->WSFM3T,22
Golden Hill,pembroke,BESS,5,0.02,3,20203,20200,2,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,BESS,10,0.02,7,40406,40399,3,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,BESS,20,0.04,36,80812,80777,15,60L117P468->HAVE3_8L5,22
Golden Hill,pembroke,BESS,30,1.79,2172,121219,119047,1153,NEYL3_1L5->WSFM3T,22
Golden Hill,pembroke,BESS,50,18.15,36670,202031,165361,4922,NEYL3_1L5->WSFM3T,22
Haverfordwest,pembroke,PV,5,0.13,7,5564,5557,88,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,PV,10,0.13,14,11128,11114,92,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,PV,20,0.14,31,22257,22226,96,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,PV,30,0.15,51,33385,33334,109,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,PV,50,0.18,101,55642,55541,119,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,Wind,5,1.6,202,12642,12441,399,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,Wind,10,1.85,467,25285,24817,472,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,Wind,20,2.6,1313,50570,49256,656,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,Wind,30,3.66,2773,75855,73082,927,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,Wind,50,7.69,9724,126425,116700,2154,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,BESS,5,4.19,846,20203,19357,538,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,BESS,10,5.11,2063,40406,38343,721,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,BESS,20,7.44,6012,80812,74801,1218,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,BESS,30,10.33,12525,121219,108694,1843,STFL3_1L3->60L5493P66,29
Haverfordwest,pembroke,BESS,50,19.38,39162,202031,162869,4441,STFL3_1L3->60L5493P66,29
NEYL,pembroke,PV,5,0.0,0,5564,5564,0,None,26
NEYL,pembroke,PV,10,0.0,0,11128,11128,0,None,26
NEYL,pembroke,PV,20,0.07,16,22257,22240,26,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,PV,30,2.93,979,33385,32406,609,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,PV,50,18.58,10338,55642,45305,2215,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,Wind,5,0.0,0,12642,12642,0,None,26
NEYL,pembroke,Wind,10,0.0,0,25285,25285,0,None,26
NEYL,pembroke,Wind,20,0.0,0,50570,50569,2,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,Wind,30,0.78,595,75855,75260,574,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,Wind,50,15.34,19396,126425,107029,4511,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,BESS,5,0.0,0,20203,20203,0,None,26
NEYL,pembroke,BESS,10,0.0,0,40406,40406,0,None,26
NEYL,pembroke,BESS,20,2.91,2350,80812,78462,2388,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,BESS,30,18.46,22380,121219,98839,4919,NEYL3_1L5->WSFM3T,26
NEYL,pembroke,BESS,50,35.44,71594,202031,130437,4948,NEYL3_1L5->WSFM3T,26
PEBL,pembroke,PV,5,0.13,7,5564,5557,88,STFL3_1L3->60L5493P66,30
PEBL,pembroke,PV,10,0.13,14,11128,11114,91,STFL3_1L3->60L5493P66,30
PEBL,pembroke,PV,20,0.58,130,22257,22127,179,STFL3_1L3->60L5493P66,30
PEBL,pembroke,PV,30,4.75,1586,33385,31800,1106,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,PV,50,25.64,14269,55642,41373,3298,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,Wind,5,1.57,199,12642,12444,391,STFL3_1L3->60L5493P66,30
PEBL,pembroke,Wind,10,1.8,454,25285,24831,472,STFL3_1L3->60L5493P66,30
PEBL,pembroke,Wind,20,11.01,5567,50570,45003,3265,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,Wind,30,25.69,19486,75855,56369,5676,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,Wind,50,45.8,57901,126425,68523,8454,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,BESS,5,4.08,824,20203,19379,515,STFL3_1L3->60L5493P66,30
PEBL,pembroke,BESS,10,5.37,2169,40406,38237,1343,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,BESS,20,28.08,22688,80812,58124,5068,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,BESS,30,39.22,47544,121219,73675,5225,HAVE3_1L5->PEBL3_1L5,30
PEBL,pembroke,BESS,50,51.09,103216,202031,98815,13739,HAVE3_1L5->PEBL3_1L5,30
STEY,pembroke,PV,5,0.0,0,5564,5564,0,None,27
STEY,pembroke,PV,10,0.0,0,11128,11128,0,None,27
STEY,pembroke,PV,20,0.21,47,22257,22210,63,HAVE3_3L5->60L627P45,27
STEY,pembroke,PV,30,3.32,1107,33385,32278,540,HAVE3_3L5->60L627P45,27
STEY,pembroke,PV,50,15.9,8848,55642,46795,1734,NEYL3_1L5->WSFM3T,27
STEY,pembroke,Wind,5,0.0,0,12642,12642,0,None,27
STEY,pembroke,Wind,10,0.0,0,25285,25285,0,None,27
STEY,pembroke,Wind,20,0.0,0,50570,50570,0,None,27
STEY,pembroke,Wind,30,0.66,500,75855,75355,551,NEYL3_2L3->STEY3_2L5,27
STEY,pembroke,Wind,50,14.19,17941,126425,108483,3935,NEYL3_2L3->STEY3_2L5,27
STEY,pembroke,BESS,5,0.0,0,20203,20203,0,None,27
STEY,pembroke,BESS,10,0.0,0,40406,40406,0,None,27
STEY,pembroke,BESS,20,0.21,167,80812,80646,312,NEYL3_2L3->STEY3_2L5,27
STEY,pembroke,BESS,30,12.89,15619,121219,105599,4892,NEYL3_1L5->WSFM3T,27
STEY,pembroke,BESS,50,32.08,64805,202031,137226,4926,NEYL3_1L5->WSFM3T,27
STFL,pembroke,PV,5,0.38,21,5564,5543,151,STFL3_1L3->60L5493P66,30
STFL,pembroke,PV,10,1.88,209,11128,10919,563,STFL3_1L3->60L5493P66,30
STFL,pembroke,PV,20,23.17,5156,22257,17100,3870,STFL3_1L3->60L5493P66,30
STFL,pembroke,PV,30,44.03,14699,33385,18686,5463,STFL3_1L3->60L5493P66,30
STFL,pembroke,PV,50,64.46,35865,55642,19778,6678,STFL3_1L3->60L5493P66,30
STFL,pembroke,Wind,5,8.68,1097,12642,11545,2061,STFL3_1L3->60L5493P66,30
STFL,pembroke,Wind,10,24.23,6127,25285,19158,5327,STFL3_1L3->60L5493P66,30
STFL,pembroke,Wind,20,49.08,24820,50570,25750,9066,STFL3_1L3->60L5493P66,30
STFL,pembroke,Wind,30,62.1,47109,75855,28745,10836,STFL3_1L3->60L5493P66,30
STFL,pembroke,Wind,50,74.97,94786,126425,31639,12634,STFL3_1L3->60L5493P66,30
STFL,pembroke,BESS,5,22.33,4512,20203,15691,4300,STFL3_1L3->60L5493P66,30
STFL,pembroke,BESS,10,41.18,16638,40406,23768,6716,STFL3_1L3->60L5493P66,30
STFL,pembroke,BESS,20,57.06,46110,80812,34703,11677,STFL3_1L3->60L5493P66,30
STFL,pembroke,BESS,30,68.36,82861,121219,38358,16133,STFL3_1L3->60L5493P66,30
STFL,pembroke,BESS,50,80.23,162093,202031,39938,17485,STFL3_1L3->60L5493P66,30
South Hook,pembroke,PV,5,0.0,0,5564,5564,0,None,17
South Hook,pembroke,PV,10,0.0,0,11128,11128,0,None,17
South Hook,pembroke,PV,20,0.0,0,22257,22257,0,None,17
South Hook,pembroke,PV,30,0.0,0,33385,33385,0,None,17
South Hook,pembroke,PV,50,0.0,0,55642,55642,0,None,17
South Hook,pembroke,Wind,5,0.0,0,12642,12642,0,None,17
South Hook,pembroke,Wind,10,0.0,0,25285,25285,0,None,17
South Hook,pembroke,Wind,20,0.0,0,50570,50570,0,None,17
South Hook,pembroke,Wind,30,0.0,0,75855,75855,0,None,17
South Hook,pembroke,Wind,50,0.0,0,126425,126425,0,None,17
South Hook,pembroke,BESS,5,0.0,0,20203,20203,0,None,17
South Hook,pembroke,BESS,10,0.0,0,40406,40406,0,None,17
South Hook,pembroke,BESS,20,0.0,0,80812,80812,0,None,17
South Hook,pembroke,BESS,30,0.0,0,121219,121219,0,None,17
South Hook,pembroke,BESS,50,0.0,0,202031,202031,0,None,17
WLND,pembroke,PV,5,0.0,0,5564,5564,0,None,26
WLND,pembroke,PV,10,0.0,0,11128,11128,0,None,26
WLND,pembroke,PV,20,0.36,80,22257,22177,59,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,PV,30,3.57,1190,33385,32195,803,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,PV,50,23.35,12994,55642,42648,2999,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,Wind,5,0.0,0,12642,12642,0,None,26
WLND,pembroke,Wind,10,0.01,3,25285,25282,12,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,Wind,20,7.82,3954,50570,46616,2584,HAVE3_1L5->PEBL3_1L5,26
WLND,pembroke,Wind,30,22.35,16952,75855,58903,5055,HAVE3_1L5->PEBL3_1L5,26
